,model,period,conf,bitrate_start_incl,bitrate_end_excl,abs_value,abs_min_approx_rb,percentage,percentage_min_approx_rb
908,before,480,0.97,1000,1500,355.45854168404185,233.46235854874578,41.816276865292195,29.795934004693258
909,before,480,0.9,1500,2000,171.43593373048776,171.43593373048776,10.961450214950851,10.961450214950851
910,before,480,0.95,1500,2000,1460.5308779862798,448.334861442627,108.21700829702462,30.03586336021303
911,before,480,0.97,1500,2000,2911.6556660766373,448.334861442627,220.30063194779933,30.03586336021303
912,before,480,0.9,2000,2500,261.33889775169894,261.33889775169894,13.47472686747946,13.47472686747946
913,before,480,0.95,2000,2500,1440.04512430882,397.3272243638585,103.5983139781336,23.212802705014234
914,before,480,0.97,2000,2500,1983.0583747676287,397.3272243638585,145.46044923879595,23.212802705014234
915,before,480,0.9,2500,3000,298.13983186211306,284.2954276704045,17.960228564726762,12.13017336002466
916,before,480,0.95,2500,3000,320.69993527166844,284.2954276704045,27.460575887746103,12.13017336002466
917,before,480,0.97,2500,3000,329.72397663549054,284.2954276704045,31.26071481695385,12.13017336002466
918,before,480,0.9,3000,3500,609.6399123012054,340.7247027965286,19.261682010633656,11.77643562387098
919,before,480,0.95,3000,3500,821.3968119748715,340.7247027965286,25.155928643518166,11.77643562387098
920,before,480,0.97,3000,3500,906.0995718443387,340.7247027965286,27.513627296672,11.77643562387098
921,before,480,0.9,3500,4000,397.8425340596789,265.119984165241,9.16037387732512,7.3975686405196
922,before,480,0.95,3500,4000,466.95081556386003,265.119984165241,10.078261912471334,7.3975686405196
923,before,480,0.97,3500,4000,494.59412816553254,265.119984165241,10.445417126529811,7.3975686405196
924,before,480,0.9,4000,4500,316.26867638869476,288.90071190251547,7.538773279118445,7.005183234465487
925,before,480,0.95,4000,4500,326.5641590816979,288.90071190251547,7.7395031168328,7.005183234465487
926,before,480,0.97,4000,4500,330.682352158899,288.90071190251547,7.819795051918547,7.005183234465487
927,before,480,0.9,4500,5000,1606.3554244172442,653.6292319857894,39.42337487836158,15.890355352073898
928,before,480,0.95,4500,5000,1919.3545241474526,653.6292319857894,47.15467688745527,15.890355352073898
929,before,480,0.97,4500,5000,2044.5541640395368,653.6292319857894,50.24719769109274,15.890355352073898
930,before,480,0.9,5000,5500,646.2653681484685,337.7429260748586,12.715712238324372,6.671785354689259
931,before,480,0.95,5000,5500,716.3498282328092,337.7429260748586,14.08866050614515,6.671785354689259
932,before,480,0.97,5000,5500,744.3836122665455,337.7429260748586,14.637839813273462,6.671785354689259
933,before,480,0.9,5500,6000,800.0184067616613,376.2337559846301,16.97420710193757,7.331467142007711
934,before,480,0.95,5500,6000,884.5520654248116,376.2337559846301,18.897674803883916,7.331467142007711
935,before,480,0.97,5500,6000,918.3655288900718,376.2337559846301,19.667061884662456,7.331467142007711
936,before,480,0.9,6000,6500,285.1234446673845,213.31030640962308,5.379253347052774,3.65026751238334
937,before,480,0.95,6000,6500,294.56853023861856,213.31030640962308,5.606654899973202,3.65026751238334
938,before,480,0.97,6000,6500,298.3465644671121,213.31030640962308,5.697615521141373,3.65026751238334
939,before,480,0.9,6500,7000,807.0591445300809,492.21119073146565,13.455400961945841,8.074610294619584
940,before,480,0.95,6500,7000,851.6930405856363,492.21119073146565,14.218199793713882,8.074610294619584
941,before,480,0.97,6500,7000,869.5465990078583,492.21119073146565,14.523319326421095,8.074610294619584
942,before,480,0.9,7000,7500,463.52969058454244,244.95627528338082,7.1037178704097785,3.6091748516561757
943,before,480,0.95,7000,7500,485.0698972923061,244.95627528338082,7.4481018334338716,3.6091748516561757
944,before,480,0.97,7000,7500,493.68597997541167,244.95627528338082,7.5858554186435105,3.6091748516561757
945,before,480,0.9,7500,8000,699.0236696013161,327.2653463439601,9.520748932183293,4.3759454172367755
946,before,480,0.95,7500,8000,735.6601064582942,327.2653463439601,10.027764531633409,4.3759454172367755
947,before,480,0.97,7500,8000,750.3146812010856,327.2653463439601,10.230570771413452,4.3759454172367755
948,before,480,0.9,8000,8500,699.0236696013161,327.2653463439601,9.520748932183293,4.3759454172367755
949,before,480,0.95,8000,8500,735.6601064582942,327.2653463439601,10.027764531633409,4.3759454172367755
950,before,480,0.97,8000,8500,750.3146812010856,327.2653463439601,10.230570771413452,4.3759454172367755
951,before,480,0.9,8500,9000,699.0236696013161,327.2653463439601,9.520748932183293,4.3759454172367755
952,before,480,0.95,8500,9000,735.6601064582942,327.2653463439601,10.027764531633409,4.3759454172367755
953,before,480,0.97,8500,9000,750.3146812010856,327.2653463439601,10.230570771413452,4.3759454172367755
954,before,480,0.9,9000,9500,699.0236696013161,327.2653463439601,9.520748932183293,4.3759454172367755
955,before,480,0.95,9000,9500,735.6601064582942,327.2653463439601,10.027764531633409,4.3759454172367755
956,before,480,0.97,9000,9500,750.3146812010856,327.2653463439601,10.230570771413452,4.3759454172367755
957,before,480,0.9,9500,10000,699.0236696013161,327.2653463439601,9.520748932183293,4.3759454172367755
958,before,480,0.95,9500,10000,735.6601064582942,327.2653463439601,10.027764531633409,4.3759454172367755
959,before,480,0.97,9500,10000,750.3146812010856,327.2653463439601,10.230570771413452,4.3759454172367755
960,before,720,0.9,0,500,65.5400324002456,65.5400324002456,7.709890507771253,7.709890507771253
961,before,720,0.95,0,500,246.67170863500326,101.4491750391835,22.66247579403688,12.156141004826962
962,before,720,0.97,0,500,343.8484733030007,101.4491750391835,29.69286975600832,12.156141004826962
963,before,720,0.9,500,1000,65.5400324002456,65.5400324002456,7.709890507771253,7.709890507771253
964,before,720,0.95,500,1000,246.67170863500326,101.4491750391835,22.66247579403688,12.156141004826962
965,before,720,0.97,500,1000,343.8484733030007,101.4491750391835,29.69286975600832,12.156141004826962
966,before,720,0.9,1000,1500,92.1146005511221,92.1146005511221,8.469504702670632,8.469504702670632
967,before,720,0.95,1000,1500,193.6103254443418,168.2254869884548,20.178755459530052,17.862607732982102
968,before,720,0.97,1000,1500,244.57547037332688,168.2254869884548,24.828885684529723,17.862607732982102
969,before,720,0.9,1500,2000,117.3567699137067,117.3567699137067,8.016100158153122,8.016100158153122
970,before,720,0.95,1500,2000,429.1366272157186,237.065236328526,17.79688795054271,14.9728955699513
971,before,720,0.97,1500,2000,573.3229887612965,237.065236328526,19.91683504161705,14.9728955699513
972,before,720,0.9,2000,2500,275.2636329934864,225.99360965699248,14.516739200241052,12.040108697535867
973,before,720,0.95,2000,2500,609.6444441504805,225.99360965699248,31.324884606929317,12.040108697535867
974,before,720,0.97,2000,2500,743.3967686132783,225.99360965699248,38.04814276960464,12.040108697535867
975,before,720,0.9,2500,3000,352.38343940225786,294.4892886275993,16.02245556675131,11.941865587969405
976,before,720,0.95,2500,3000,408.22231152620043,294.4892886275993,19.95818204285642,11.941865587969405
977,before,720,0.97,2500,3000,430.55786037577764,294.4892886275993,21.532472633298482,11.941865587969405
978,before,720,0.9,3000,3500,272.6675460361355,271.22605543526197,12.861354596297836,9.757126329124256
979,before,720,0.95,3000,3500,273.43417808033905,271.22605543526197,14.51228514048303,9.757126329124256
980,before,720,0.97,3000,3500,273.7408308980207,271.22605543526197,15.172657358157096,9.757126329124256
981,before,720,0.9,3500,4000,448.593214094024,207.41076235873516,14.117112012041638,6.0336109994646145
982,before,720,0.95,3500,4000,534.6801823457164,207.41076235873516,17.00241353387878,6.0336109994646145
983,before,720,0.97,3500,4000,569.1149696463934,207.41076235873516,18.15653414261364,6.0336109994646145
984,before,720,0.9,4000,4500,640.2422482290442,307.85379711662335,16.253877296031167,7.499216395761805
985,before,720,0.95,4000,4500,746.3301727687506,307.85379711662335,19.048089314680286,7.499216395761805
986,before,720,0.97,4000,4500,788.7653425846331,307.85379711662335,20.16577412213993,7.499216395761805
987,before,720,0.9,4500,5000,154.79048749068545,120.7353814560638,3.058864386882542,2.526762142630248
988,before,720,0.95,4500,5000,162.21352314145054,120.7353814560638,3.174847403494539,2.526762142630248
989,before,720,0.97,4500,5000,165.18273740175664,120.7353814560638,3.22124061013934,2.526762142630248
990,before,720,0.9,5000,5500,619.1887501963779,350.2450111435637,12.220412509462001,6.935881283675506
991,before,720,0.95,5000,5500,665.2328543068663,350.2450111435637,13.12514264667281,6.935881283675506
992,before,720,0.97,5000,5500,683.6504959510619,350.2450111435637,13.487034701557135,6.935881283675506
993,before,720,0.9,5500,6000,635.2819649202496,222.65968383158088,11.368257862002162,3.971569174804478
994,before,720,0.95,5500,6000,705.9243354608891,222.65968383158088,12.63459670738916,3.971569174804478
995,before,720,0.97,5500,6000,734.1812836771448,222.65968383158088,13.141132245543963,3.971569174804478
996,before,720,0.9,6000,6500,184.98572774719258,151.26911474316694,3.332232876562423,2.5613953240029566
997,before,720,0.95,6000,6500,188.69539442083004,151.26911474316694,3.4170441943296224,2.5613953240029566
998,before,720,0.97,6000,6500,190.17926109028497,151.26911474316694,3.4509687214365012,2.5613953240029566
999,before,720,0.9,6500,7000,736.6687746550022,337.41367214860566,12.096643492279057,5.429382654746413
1000,before,720,0.95,6500,7000,776.0149935227798,337.41367214860566,12.753695844309847,5.429382654746413
1001,before,720,0.97,6500,7000,791.7534810698908,337.41367214860566,13.016516785122164,5.429382654746413
1002,before,720,0.9,7000,7500,766.6638205976072,268.4050736286881,11.323202961340318,3.968378895403309
1003,before,720,0.95,7000,7500,809.6875745774365,268.4050736286881,11.958278899500497,3.968378895403309
1004,before,720,0.97,7000,7500,826.8970761693682,268.4050736286881,12.212309274764568,3.968378895403309
1005,before,720,0.9,7500,8000,634.3527067018224,298.2043540476161,8.600410256049146,3.9719295530957153
1006,before,720,0.95,7500,8000,667.4798140889181,298.2043540476161,9.056542722786432,3.9719295530957153
1007,before,720,0.97,7500,8000,680.7306570437564,298.2043540476161,9.238995709481348,3.9719295530957153
1008,before,720,0.9,8000,8500,634.3527067018224,298.2043540476161,8.600410256049146,3.9719295530957153
1009,before,720,0.95,8000,8500,667.4798140889181,298.2043540476161,9.056542722786432,3.9719295530957153
1010,before,720,0.97,8000,8500,680.7306570437564,298.2043540476161,9.238995709481348,3.9719295530957153
1011,before,720,0.9,8500,9000,634.3527067018224,298.2043540476161,8.600410256049146,3.9719295530957153
1012,before,720,0.95,8500,9000,667.4798140889181,298.2043540476161,9.056542722786432,3.9719295530957153
1013,before,720,0.97,8500,9000,680.7306570437564,298.2043540476161,9.238995709481348,3.9719295530957153
1014,before,720,0.9,9000,9500,634.3527067018224,298.2043540476161,8.600410256049146,3.9719295530957153
1015,before,720,0.95,9000,9500,667.4798140889181,298.2043540476161,9.056542722786432,3.9719295530957153
1016,before,720,0.97,9000,9500,680.7306570437564,298.2043540476161,9.238995709481348,3.9719295530957153
1017,before,720,0.9,9500,10000,634.3527067018224,298.2043540476161,8.600410256049146,3.9719295530957153
1018,before,720,0.95,9500,10000,667.4798140889181,298.2043540476161,9.056542722786432,3.9719295530957153
1019,before,720,0.97,9500,10000,680.7306570437564,298.2043540476161,9.238995709481348,3.9719295530957153
1020,before,1440,0.9,0,500,123.95575432362637,95.72357069314103,14.87377730929834,11.603978384793315
1021,before,1440,0.95,0,500,145.77553949242645,95.72357069314103,17.400904187321103,11.603978384793315
1022,before,1440,0.97,0,500,154.5034535599467,95.72357069314103,18.41175493853021,11.603978384793315
1023,before,1440,0.9,500,1000,123.95575432362637,95.72357069314103,14.87377730929834,11.603978384793315
1024,before,1440,0.95,500,1000,145.77553949242645,95.72357069314103,17.400904187321103,11.603978384793315
1025,before,1440,0.97,500,1000,154.5034535599467,95.72357069314103,18.41175493853021,11.603978384793315
1026,before,1440,0.9,1000,1500,140.8806677205883,140.8806677205883,14.863216090466834,14.863216090466834
1027,before,1440,0.95,1000,1500,412.12134581237433,198.94341424214394,53.840293452039845,21.83655958939743
1028,before,1440,0.97,1000,1500,526.419517733525,198.94341424214394,70.99951930720749,21.83655958939743
1029,before,1440,0.9,1500,2000,211.92467265094015,211.49340931558163,16.177609710670446,16.11370265236508
1030,before,1440,0.95,1500,2000,390.7651534614354,211.49340931558163,42.67921116263291,16.11370265236508
1031,before,1440,0.97,1500,2000,462.30134578563366,211.49340931558163,53.27985174341791,16.11370265236508
1032,before,1440,0.9,2000,2500,218.55074246403842,202.4468713116064,11.025200784651012,10.739130961182465
1033,before,1440,0.95,2000,2500,244.79275284326513,202.4468713116064,11.491364926526401,10.739130961182465
1034,before,1440,0.97,2000,2500,255.28955699495555,202.4468713116064,11.67783058327656,10.739130961182465
1035,before,1440,0.9,2500,3000,281.2619645401471,281.0903126976591,16.52742569527574,11.977040029212151
1036,before,1440,0.95,2500,3000,281.36112840810233,281.0903126976591,19.15619936174636,11.977040029212151
1037,before,1440,0.97,2500,3000,281.40079395528437,281.0903126976591,20.207708828334617,11.977040029212151
1038,before,1440,0.9,3000,3500,483.1096246417371,301.80598726388644,14.098924393658969,10.209275371089364
1039,before,1440,0.95,3000,3500,546.0962924075277,301.80598726388644,15.450226740668882,10.209275371089364
1040,before,1440,0.97,3000,3500,571.290959513844,301.80598726388644,15.990747679472847,10.209275371089364
1041,before,1440,0.9,3500,4000,239.78407866619148,157.98666849180563,6.758576135628665,4.5307159299982835
1042,before,1440,0.95,3500,4000,259.86388930689407,157.98666849180563,7.305476226568505,4.5307159299982835
1043,before,1440,0.97,3500,4000,267.89581356317524,157.98666849180563,7.5242362629444415,4.5307159299982835
1044,before,1440,0.9,4000,4500,378.13784240028997,284.64169449594647,7.173906223416733,6.8302668892186436
1045,before,1440,0.95,4000,4500,399.3765795300776,284.64169449594647,7.251967893871392,6.8302668892186436
1046,before,1440,0.97,4000,4500,407.87207438199266,284.64169449594647,7.283192562053259,6.8302668892186436
1047,before,1440,0.9,4500,5000,348.2125196808294,110.01395056790261,7.511596311134401,2.350230259311489
1048,before,1440,0.95,4500,5000,384.361333968049,110.01395056790261,8.294880877328636,2.350230259311489
1049,before,1440,0.97,4500,5000,398.8208596829369,110.01395056790261,8.60819470380633,2.350230259311489
1050,before,1440,0.9,5000,5500,778.8889938079366,350.1363774842466,14.994779740592802,6.933580857968097
1051,before,1440,0.95,5000,5500,843.9561298548233,350.1363774842466,16.218140495552632,6.933580857968097
1052,before,1440,0.97,5000,5500,869.9829842735782,350.1363774842466,16.707484797536573,6.933580857968097
1053,before,1440,0.9,5500,6000,572.9540683205273,190.9660321549236,10.105950905389008,3.387103256987171
1054,before,1440,0.95,5500,6000,623.1943137171534,190.9660321549236,10.989634483614768,3.387103256987171
1055,before,1440,0.97,5500,6000,643.2904118758036,190.9660321549236,11.34310791490507,3.387103256987171
1056,before,1440,0.9,6000,6500,491.575855463212,278.2674301255065,8.782143628928637,4.815371307822091
1057,before,1440,0.95,6000,6500,509.99465748000165,278.2674301255065,9.124667342712895,4.815371307822091
1058,before,1440,0.97,6000,6500,517.3621782867174,278.2674301255065,9.261676828226596,4.815371307822091
1059,before,1440,0.9,6500,7000,509.68069345851103,282.70678552968,8.351545132747425,4.509388472645641
1060,before,1440,0.95,6500,7000,532.0487608985496,282.70678552968,8.730186096691604,4.509388472645641
1061,before,1440,0.97,6500,7000,540.9959878745651,282.70678552968,8.881642482269276,4.509388472645641
1062,before,1440,0.9,7000,7500,1107.816940604591,349.6753016137354,16.366949696874432,5.232839130043764
1063,before,1440,0.95,7000,7500,1173.2811187173372,349.6753016137354,17.328360282690845,5.232839130043764
1064,before,1440,0.97,7000,7500,1199.466789962436,349.6753016137354,17.71292451701741,5.232839130043764
1065,before,1440,0.9,7500,8000,785.4591962724613,325.87190268966606,10.634743908720681,4.356501632730613
1066,before,1440,0.95,7500,8000,830.7510964351363,325.87190268966606,11.253458843471156,4.356501632730613
1067,before,1440,0.97,7500,8000,848.8678565002061,325.87190268966606,11.500944817371348,4.356501632730613
1068,before,1440,0.9,8000,8500,785.4591962724613,325.87190268966606,10.634743908720681,4.356501632730613
1069,before,1440,0.95,8000,8500,830.7510964351363,325.87190268966606,11.253458843471156,4.356501632730613
1070,before,1440,0.97,8000,8500,848.8678565002061,325.87190268966606,11.500944817371348,4.356501632730613
1071,before,1440,0.9,8500,9000,785.4591962724613,325.87190268966606,10.634743908720681,4.356501632730613
1072,before,1440,0.95,8500,9000,830.7510964351363,325.87190268966606,11.253458843471156,4.356501632730613
1073,before,1440,0.97,8500,9000,848.8678565002061,325.87190268966606,11.500944817371348,4.356501632730613
1074,before,1440,0.9,9000,9500,785.4591962724613,325.87190268966606,10.634743908720681,4.356501632730613
1075,before,1440,0.95,9000,9500,830.7510964351363,325.87190268966606,11.253458843471156,4.356501632730613
1076,before,1440,0.97,9000,9500,848.8678565002061,325.87190268966606,11.500944817371348,4.356501632730613
1077,before,1440,0.9,9500,10000,785.4591962724613,325.87190268966606,10.634743908720681,4.356501632730613
1078,before,1440,0.95,9500,10000,830.7510964351363,325.87190268966606,11.253458843471156,4.356501632730613
1079,before,1440,0.97,9500,10000,848.8678565002061,325.87190268966606,11.500944817371348,4.356501632730613
